time elapsed,date,time,magnitude,x,y,z,field control set point,input state
81.9,05/22/2025,14:56:10.618000,6.93556331e-05,4.22902246e-07,-1.17014807e-05,-6.83600786e-05,9.91e+37,0
82.0,05/22/2025,14:56:10.718000,6.96086932e-05,3.19373951e-07,-1.25536939e-05,-6.84665826e-05,9.91e+37,0
82.1,05/22/2025,14:56:10.818000,6.98522633e-05,4.32457558e-07,-1.31938486e-05,-6.85935422e-05,9.91e+37,0
82.2,05/22/2025,14:56:10.918000,7.00164634e-05,5.656861e-07,-1.41028518e-05,-6.85791128e-05,9.91e+37,0
82.3,05/22/2025,14:56:11.018000,7.02317939e-05,5.76837337e-07,-1.48628714e-05,-6.86386712e-05,9.91e+37,0
82.4,05/22/2025,14:56:11.118000,7.04485915e-05,7.70043503e-07,-1.56549628e-05,-6.86828451e-05,9.91e+37,0
82.5,05/22/2025,14:56:11.218000,7.04463903e-05,1.12751556e-06,-1.64394179e-05,-6.84921028e-05,9.91e+37,0
82.6,05/22/2025,14:56:11.318000,7.03366118e-05,1.16043337e-06,-1.69346091e-05,-6.82576836e-05,9.91e+37,0
82.7,05/22/2025,14:56:11.418000,6.85544183e-05,9.6361384e-07,-1.66783843e-05,-6.64876772e-05,9.91e+37,0
82.8,05/22/2025,14:56:11.518000,6.95101621e-05,-2.32540833e-07,-1.59479206e-05,-6.76555422e-05,9.91e+37,0
82.9,05/22/2025,14:56:11.618000,6.92689011e-05,-1.47439671e-07,-1.51434683e-05,-6.75931527e-05,9.91e+37,0
83.0,05/22/2025,14:56:11.718000,6.85988533e-05,1.1787117e-07,-1.43590571e-05,-6.70791045e-05,9.91e+37,0
83.1,05/22/2025,14:56:11.818000,6.86393391e-05,-1.588259e-07,-1.35533852e-05,-6.72877358e-05,9.91e+37,0
83.2,05/22/2025,14:56:11.918000,6.85415643e-05,-2.74592712e-07,-1.26713067e-05,-6.73595473e-05,9.91e+37,0
83.3,05/22/2025,14:56:12.018000,6.80931494e-05,-1.56213386e-07,-1.18728447e-05,-6.7049893e-05,9.91e+37,0
83.4,05/22/2025,14:56:12.118000,6.78841413e-05,-1.01483986e-07,-1.1080303e-05,-6.69736757e-05,9.91e+37,0
83.5,05/22/2025,14:56:12.218000,6.75617182e-05,-3.992196e-08,-1.02529477e-05,-6.67791976e-05,9.91e+37,0
83.6,05/22/2025,14:56:12.318000,6.76539921e-05,-6.06272874e-07,-9.7138829e-06,-6.69502469e-05,9.91e+37,0
83.7,05/22/2025,14:56:12.418000,6.52832461e-05,-1.28709346e-06,-9.97933966e-06,-6.45031657e-05,9.91e+37,0
83.8,05/22/2025,14:56:12.518000,6.63549862e-05,-2.65338852e-06,-1.09977405e-05,-6.53834338e-05,9.91e+37,0
83.9,05/22/2025,14:56:12.618000,6.66431181e-05,-2.72351654e-06,-1.17788617e-05,-6.55373638e-05,9.91e+37,0
84.0,05/22/2025,14:56:12.718000,6.70464298e-05,-2.82832754e-06,-1.27095661e-05,-6.57699874e-05,9.91e+37,0
84.1,05/22/2025,14:56:12.818000,6.73702757e-05,-2.73331975e-06,-1.35341345e-05,-6.59402018e-05,9.91e+37,0
84.2,05/22/2025,14:56:12.918000,6.75086005e-05,-2.83773953e-06,-1.45011482e-05,-6.58716561e-05,9.91e+37,0
84.3,05/22/2025,14:56:13.018000,6.76348032e-05,-2.76240526e-06,-1.51784784e-05,-6.58517237e-05,9.91e+37,0
84.4,05/22/2025,14:56:13.118000,6.78157428e-05,-2.54572194e-06,-1.61357153e-05,-6.58189407e-05,9.91e+37,0
84.5,05/22/2025,14:56:13.218000,6.79285497e-05,-2.36344854e-06,-1.68882693e-05,-6.57532382e-05,9.91e+37,0
84.6,05/22/2025,14:56:13.318000,6.78487291e-05,-2.15887899e-06,-1.76759707e-05,-6.54702172e-05,9.91e+37,0
84.7,05/22/2025,14:56:13.418000,6.64244204e-05,-2.87324829e-06,-1.79538746e-05,-6.38874515e-05,9.91e+37,0
84.8,05/22/2025,14:56:13.518000,6.60726666e-05,-3.16754257e-06,-1.73862225e-05,-6.36654004e-05,9.91e+37,0
84.9,05/22/2025,14:56:13.618000,6.57192922e-05,-3.45710782e-06,-1.65294572e-05,-6.35126036e-05,9.91e+37,0
85.0,05/22/2025,14:56:13.718000,6.5748189e-05,-3.76302492e-06,-1.57597549e-05,-6.37204373e-05,9.91e+37,0
85.1,05/22/2025,14:56:13.818000,6.56406317e-05,-4.00667915e-06,-1.49411796e-05,-6.37918506e-05,9.91e+37,0
85.2,05/22/2025,14:56:13.918000,6.50524127e-05,-3.96310645e-06,-1.38316134e-05,-6.34412851e-05,9.91e+37,0
85.3,05/22/2025,14:56:14.018000,6.48533122e-05,-3.88020972e-06,-1.3033558e-05,-6.34115324e-05,9.91e+37,0
85.4,05/22/2025,14:56:14.118000,6.45980557e-05,-3.82548332e-06,-1.22436555e-05,-6.33116685e-05,9.91e+37,0
85.5,05/22/2025,14:56:14.218000,6.42850369e-05,-3.73285433e-06,-1.13100545e-05,-6.31721017e-05,9.91e+37,0
85.6,05/22/2025,14:56:14.318000,6.39817526e-05,-3.68794419e-06,-1.04754311e-05,-6.30105473e-05,9.91e+37,0
85.7,05/22/2025,14:56:14.418000,6.28165792e-05,-4.14604591e-06,-1.03952725e-05,-6.18115785e-05,9.91e+37,0
85.8,05/22/2025,14:56:14.518000,6.38082761e-05,-5.52393255e-06,-1.10631526e-05,-6.25986336e-05,9.91e+37,0
85.9,05/22/2025,14:56:14.618000,6.39119843e-05,-5.27582397e-06,-1.19631634e-05,-6.2560292e-05,9.91e+37,0
86.0,05/22/2025,14:56:14.718000,6.38811932e-05,-5.12496645e-06,-1.27074803e-05,-6.23944029e-05,9.91e+37,0
86.1,05/22/2025,14:56:14.818000,6.44994444e-05,-5.38534246e-06,-1.37132681e-05,-6.27942887e-05,9.91e+37,0
86.2,05/22/2025,14:56:14.918000,6.47197598e-05,-5.43782073e-06,-1.46556518e-05,-6.2803577e-05,9.91e+37,0
86.3,05/22/2025,14:56:15.018000,6.47668476e-05,-5.05576506e-06,-1.545658e-05,-6.26919287e-05,9.91e+37,0
86.4,05/22/2025,14:56:15.118000,6.50111796e-05,-5.03493588e-06,-1.63949806e-05,-6.27081136e-05,9.91e+37,0
86.5,05/22/2025,14:56:15.218000,6.53358479e-05,-5.06519006e-06,-1.73504738e-05,-6.27859693e-05,9.91e+37,0
86.6,05/22/2025,14:56:15.318000,6.5358612e-05,-4.56057248e-06,-1.81279009e-05,-6.26284963e-05,9.91e+37,0
86.7,05/22/2025,14:56:15.418000,6.49802694e-05,-5.16496096e-06,-1.88240833e-05,-6.19791294e-05,9.91e+37,0
86.8,05/22/2025,14:56:15.518000,6.27789386e-05,-5.71697815e-06,-1.8500758e-05,-5.97179474e-05,9.91e+37,0
86.9,05/22/2025,14:56:15.618000,6.27541514e-05,-5.87065154e-06,-1.7655493e-05,-5.99324831e-05,9.91e+37,0
87.0,05/22/2025,14:56:15.718000,6.3053515e-05,-6.62598004e-06,-1.68868391e-05,-6.03877206e-05,9.91e+37,0
87.1,05/22/2025,14:56:15.818000,6.25663861e-05,-6.48492133e-06,-1.58709388e-05,-6.01715195e-05,9.91e+37,0
87.2,05/22/2025,14:56:15.918000,6.21607149e-05,-6.45889959e-06,-1.48783524e-05,-6.00072639e-05,9.91e+37,0
87.3,05/22/2025,14:56:16.018000,6.20782264e-05,-6.79574911e-06,-1.40996997e-05,-6.00726431e-05,9.91e+37,0
87.4,05/22/2025,14:56:16.118000,6.17236532e-05,-6.70789393e-06,-1.31038908e-05,-5.99424855e-05,9.91e+37,0
87.5,05/22/2025,14:56:16.218000,6.12896438e-05,-6.42816229e-06,-1.22744499e-05,-5.97029065e-05,9.91e+37,0
87.6,05/22/2025,14:56:16.318000,6.10732726e-05,-6.45051846e-06,-1.1318517e-05,-5.96676345e-05,9.91e+37,0
87.7,05/22/2025,14:56:16.418000,6.11130621e-05,-7.4078811e-06,-1.0833695e-05,-5.96871905e-05,9.91e+37,0
87.8,05/22/2025,14:56:16.518000,5.93569047e-05,-6.59145601e-06,-1.0931903e-05,-5.79679941e-05,9.91e+37,0
87.9,05/22/2025,14:56:16.618000,6.01753445e-05,-7.7623338e-06,-1.18899158e-05,-5.84760478e-05,9.91e+37,0
88.0,05/22/2025,14:56:16.718000,6.068596e-05,-7.90665787e-06,-1.28828261e-05,-5.87733213e-05,9.91e+37,0
88.1,05/22/2025,14:56:16.818000,6.1005163e-05,-8.1811033e-06,-1.38666142e-05,-5.88423017e-05,9.91e+37,0
88.2,05/22/2025,14:56:16.918000,6.12764302e-05,-7.88894793e-06,-1.48451966e-05,-5.89252538e-05,9.91e+37,0
88.3,05/22/2025,14:56:17.018000,6.15890549e-05,-8.06971958e-06,-1.56758478e-05,-5.90115167e-05,9.91e+37,0
88.4,05/22/2025,14:56:17.118000,6.17570471e-05,-7.95023691e-06,-1.66293162e-05,-5.89422806e-05,9.91e+37,0
88.5,05/22/2025,14:56:17.218000,6.18554728e-05,-7.44387323e-06,-1.75601164e-05,-5.88415719e-05,9.91e+37,0
88.6,05/22/2025,14:56:17.318000,6.21159683e-05,-7.19151335e-06,-1.85026548e-05,-5.88585374e-05,9.91e+37,0
88.7,05/22/2025,14:56:17.418000,6.22642509e-05,-7.19951941e-06,-1.92277685e-05,-5.87817725e-05,9.91e+37,0
88.8,05/22/2025,14:56:17.518000,6.01907822e-05,-7.062356e-06,-1.92834794e-05,-5.65791553e-05,9.91e+37,0
88.9,05/22/2025,14:56:17.618000,6.096415e-05,-8.58201438e-06,-1.88274323e-05,-5.73454829e-05,9.91e+37,0
89.0,05/22/2025,14:56:17.718000,6.06426118e-05,-8.73189484e-06,-1.77863986e-05,-5.731426e-05,9.91e+37,0
89.1,05/22/2025,14:56:17.818000,5.98190056e-05,-8.24171883e-06,-1.67602126e-05,-5.68285383e-05,9.91e+37,0
89.2,05/22/2025,14:56:17.918000,5.98099834e-05,-8.53456718e-06,-1.60255127e-05,-5.69875269e-05,9.91e+37,0
89.3,05/22/2025,14:56:18.018000,5.96625933e-05,-8.76958948e-06,-1.49680893e-05,-5.7084811e-05,9.91e+37,0
89.4,05/22/2025,14:56:18.118000,5.9029569e-05,-8.51440416e-06,-1.40069563e-05,-5.67080251e-05,9.91e+37,0
89.5,05/22/2025,14:56:18.218000,5.88099987e-05,-8.55207145e-06,-1.30118382e-05,-5.67112872e-05,9.91e+37,0
89.6,05/22/2025,14:56:18.318000,5.87025098e-05,-8.5648907e-06,-1.21936951e-05,-5.67797596e-05,9.91e+37,0
89.7,05/22/2025,14:56:18.418000,5.81416601e-05,-8.41191107e-06,-1.11055393e-05,-5.64478466e-05,9.91e+37,0
89.8,05/22/2025,14:56:18.518000,5.78664215e-05,-9.6628546e-06,-1.12042596e-05,-5.59429759e-05,9.91e+37,0
89.9,05/22/2025,14:56:18.618000,5.71403911e-05,-9.4624843e-06,-1.18529791e-05,-5.50907667e-05,9.91e+37,0
90.0,05/22/2025,14:56:18.718000,5.78524581e-05,-1.00055335e-05,-1.28763352e-05,-5.55067221e-05,9.91e+37,0
90.1,05/22/2025,14:56:18.818000,5.80640975e-05,-1.007791e-05,-1.39966404e-05,-5.54433874e-05,9.91e+37,0
90.2,05/22/2025,14:56:18.918000,5.85033892e-05,-1.01891736e-05,-1.4809057e-05,-5.5673325e-05,9.91e+37,0
90.3,05/22/2025,14:56:19.018000,5.87455051e-05,-1.00135042e-05,-1.57765288e-05,-5.56943914e-05,9.91e+37,0
90.4,05/22/2025,14:56:19.118000,5.89801357e-05,-1.00155585e-05,-1.67723749e-05,-5.56509878e-05,9.91e+37,0
90.5,05/22/2025,14:56:19.218000,5.92908831e-05,-9.81367407e-06,-1.77390734e-05,-5.57173752e-05,9.91e+37,0
90.6,05/22/2025,14:56:19.318000,5.93292391e-05,-9.54294489e-06,-1.85474978e-05,-5.55417063e-05,9.91e+37,0
90.7,05/22/2025,14:56:19.418000,5.97855373e-05,-9.34719737e-06,-1.96163697e-05,-5.56968439e-05,9.91e+37,0
90.8,05/22/2025,14:56:19.518000,5.95115224e-05,-9.37342411e-06,-2.01378224e-05,-5.52107628e-05,9.91e+37,0
90.9,05/22/2025,14:56:19.618000,5.81767945e-05,-9.54881109e-06,-1.97823924e-05,-5.38703682e-05,9.91e+37,0
91.0,05/22/2025,14:56:19.718000,5.80680005e-05,-9.94871359e-06,-1.8891952e-05,-5.4000092e-05,9.91e+37,0
91.1,05/22/2025,14:56:19.818000,5.80079824e-05,-1.0446402e-05,-1.79906184e-05,-5.41492046e-05,9.91e+37,0
91.2,05/22/2025,14:56:19.918000,5.74456419e-05,-1.02642763e-05,-1.67775287e-05,-5.39737059e-05,9.91e+37,0
91.3,05/22/2025,14:56:20.018000,5.71599575e-05,-1.0352998e-05,-1.58505178e-05,-5.39336376e-05,9.91e+37,0
91.4,05/22/2025,14:56:20.118000,5.70297104e-05,-1.05124792e-05,-1.49468526e-05,-5.40228401e-05,9.91e+37,0
91.5,05/22/2025,14:56:20.218000,5.65607955e-05,-1.02613005e-05,-1.39259776e-05,-5.38506866e-05,9.91e+37,0
91.6,05/22/2025,14:56:20.318000,5.63334579e-05,-1.04245383e-05,-1.29916182e-05,-5.38145457e-05,9.91e+37,0
91.7,05/22/2025,14:56:20.418000,5.60278639e-05,-1.04098824e-05,-1.19164482e-05,-5.37471315e-05,9.91e+37,0
91.8,05/22/2025,14:56:20.518000,5.54158784e-05,-9.86090328e-06,-1.13269127e-05,-5.33421336e-05,9.91e+37,0
91.9,05/22/2025,14:56:20.618000,5.51869599e-05,-9.20340989e-06,-1.14739156e-05,-5.31906669e-05,9.91e+37,0
92.0,05/22/2025,14:56:20.718000,5.59924649e-05,-9.73810902e-06,-1.24670714e-05,-5.37112418e-05,9.91e+37,0
92.1,05/22/2025,14:56:20.818000,5.61088648e-05,-9.74431615e-06,-1.34866125e-05,-5.35851126e-05,9.91e+37,0
92.2,05/22/2025,14:56:20.918000,5.63748236e-05,-9.86775624e-06,-1.44970423e-05,-5.35778301e-05,9.91e+37,0
92.3,05/22/2025,14:56:21.018000,5.67518581e-05,-9.84554423e-06,-1.53470822e-05,-5.37429598e-05,9.91e+37,0
92.4,05/22/2025,14:56:21.118000,5.70478118e-05,-9.75453758e-06,-1.62307064e-05,-5.38132511e-05,9.91e+37,0
92.5,05/22/2025,14:56:21.218000,5.72219965e-05,-9.47838748e-06,-1.73326503e-05,-5.37037828e-05,9.91e+37,0
92.6,05/22/2025,14:56:21.318000,5.74211933e-05,-9.36033378e-06,-1.82470353e-05,-5.36341616e-05,9.91e+37,0
92.7,05/22/2025,14:56:21.418000,5.75885274e-05,-8.9865709e-06,-1.90553552e-05,-5.35963942e-05,9.91e+37,0
92.8,05/22/2025,14:56:21.518000,5.77850403e-05,-8.64097173e-06,-1.98762581e-05,-5.35665833e-05,9.91e+37,0
92.9,05/22/2025,14:56:21.618000,5.81888684e-05,-8.24133653e-06,-1.95449702e-05,-5.41850433e-05,9.91e+37,0
93.0,05/22/2025,14:56:21.718000,5.76787381e-05,-8.01832861e-06,-1.86058218e-05,-5.40033946e-05,9.91e+37,0
93.1,05/22/2025,14:56:21.818000,5.7694688e-05,-8.28175136e-06,-1.78053331e-05,-5.42499745e-05,9.91e+37,0
93.2,05/22/2025,14:56:21.918000,5.73950285e-05,-8.81960275e-06,-1.68676854e-05,-5.41468844e-05,9.91e+37,0
93.3,05/22/2025,14:56:22.018000,5.70566519e-05,-8.61401986e-06,-1.59319918e-05,-5.41057467e-05,9.91e+37,0
93.4,05/22/2025,14:56:22.118000,5.66188667e-05,-8.6343234e-06,-1.49585255e-05,-5.39201914e-05,9.91e+37,0
93.5,05/22/2025,14:56:22.218000,5.65076412e-05,-8.64081423e-06,-1.4100832e-05,-5.40334746e-05,9.91e+37,0
93.6,05/22/2025,14:56:22.318000,5.61243082e-05,-8.54022206e-06,-1.30229385e-05,-5.3920364e-05,9.91e+37,0
93.7,05/22/2025,14:56:22.418000,5.57992676e-05,-8.50765508e-06,-1.20403427e-05,-5.38164307e-05,9.91e+37,0
93.8,05/22/2025,14:56:22.518000,5.55399047e-05,-8.21794113e-06,-1.1098158e-05,-5.37957001e-05,9.91e+37,0
93.9,05/22/2025,14:56:22.618000,5.69545007e-05,-7.64717415e-06,-1.08057509e-05,-5.53946895e-05,9.91e+37,0
94.0,05/22/2025,14:56:22.718000,5.78371003e-05,-7.24385697e-06,-1.15969229e-05,-5.61975808e-05,9.91e+37,0
94.1,05/22/2025,14:56:22.818000,5.82849364e-05,-7.43678352e-06,-1.24200343e-05,-5.6458576e-05,9.91e+37,0
94.2,05/22/2025,14:56:22.918000,5.86956229e-05,-7.57077953e-06,-1.3450674e-05,-5.66298403e-05,9.91e+37,0
94.3,05/22/2025,14:56:23.018000,5.8928407e-05,-7.52341343e-06,-1.44193752e-05,-5.66395358e-05,9.91e+37,0
94.4,05/22/2025,14:56:23.118000,5.90504418e-05,-7.50579628e-06,-1.53308519e-05,-5.6529485e-05,9.91e+37,0
94.5,05/22/2025,14:56:23.218000,5.94702316e-05,-7.39975122e-06,-1.6103151e-05,-5.67683068e-05,9.91e+37,0
94.6,05/22/2025,14:56:23.318000,5.95899539e-05,-7.23083452e-06,-1.70102038e-05,-5.66509541e-05,9.91e+37,0
94.7,05/22/2025,14:56:23.418000,5.98365404e-05,-6.93002192e-06,-1.78824979e-05,-5.66798256e-05,9.91e+37,0
94.8,05/22/2025,14:56:23.518000,5.99714074e-05,-6.68355365e-06,-1.87229408e-05,-5.65804852e-05,9.91e+37,0
94.9,05/22/2025,14:56:23.618000,6.00273519e-05,-5.52909687e-06,-1.89302325e-05,-5.66953116e-05,9.91e+37,0
95.0,05/22/2025,14:56:23.718000,6.13206037e-05,-5.39094715e-06,-1.82947317e-05,-5.82791294e-05,9.91e+37,0
95.1,05/22/2025,14:56:23.818000,6.1241298e-05,-5.58652843e-06,-1.75282858e-05,-5.84127253e-05,9.91e+37,0
95.2,05/22/2025,14:56:23.918000,6.05583698e-05,-5.3605849e-06,-1.63796592e-05,-5.80541734e-05,9.91e+37,0
95.3,05/22/2025,14:56:24.018000,6.06307665e-05,-5.81726788e-06,-1.56190246e-05,-5.82948995e-05,9.91e+37,0
95.4,05/22/2025,14:56:24.118000,6.03167139e-05,-5.90625176e-06,-1.46711509e-05,-5.82063527e-05,9.91e+37,0
95.5,05/22/2025,14:56:24.218000,6.00466557e-05,-5.80710543e-06,-1.37424981e-05,-5.81637527e-05,9.91e+37,0
95.6,05/22/2025,14:56:24.318000,5.97917262e-05,-5.82961321e-06,-1.2956019e-05,-5.80793225e-05,9.91e+37,0
95.7,05/22/2025,14:56:24.418000,5.92959334e-05,-5.86290903e-06,-1.19698708e-05,-5.77785099e-05,9.91e+37,0
95.8,05/22/2025,14:56:24.518000,5.89684089e-05,-5.52399153e-06,-1.10851048e-05,-5.76530937e-05,9.91e+37,0
95.9,05/22/2025,14:56:24.618000,5.89958506e-05,-4.6311315e-06,-1.03751751e-05,-5.78914393e-05,9.91e+37,0
96.0,05/22/2025,14:56:24.718000,6.17582043e-05,-4.77277023e-06,-1.05734702e-05,-6.06588674e-05,9.91e+37,0
96.1,05/22/2025,14:56:24.818000,6.16701333e-05,-4.37136597e-06,-1.15370646e-05,-6.04234445e-05,9.91e+37,0
96.2,05/22/2025,14:56:24.918000,6.19038844e-05,-4.29996701e-06,-1.23720116e-05,-6.05023513e-05,9.91e+37,0
96.3,05/22/2025,14:56:25.018000,6.22954631e-05,-4.54747243e-06,-1.3263821e-05,-6.06969214e-05,9.91e+37,0
96.4,05/22/2025,14:56:25.118000,6.26672689e-05,-4.54973082e-06,-1.41337119e-05,-6.08828771e-05,9.91e+37,0
96.5,05/22/2025,14:56:25.218000,6.29058069e-05,-4.35842219e-06,-1.48841602e-05,-6.09639769e-05,9.91e+37,0
96.6,05/22/2025,14:56:25.318000,6.30166063e-05,-4.27691178e-06,-1.57206932e-05,-6.08741365e-05,9.91e+37,0
96.7,05/22/2025,14:56:25.418000,6.33023604e-05,-4.15921021e-06,-1.66848531e-05,-6.09221264e-05,9.91e+37,0
96.8,05/22/2025,14:56:25.518000,6.33974496e-05,-3.78451213e-06,-1.75645086e-05,-6.07980437e-05,9.91e+37,0
96.9,05/22/2025,14:56:25.618000,6.30327971e-05,-3.00685497e-06,-1.80039295e-05,-6.03320052e-05,9.91e+37,0
97.0,05/22/2025,14:56:25.718000,6.54948635e-05,-2.28263754e-06,-1.77515381e-05,-6.30019809e-05,9.91e+37,0
97.1,05/22/2025,14:56:25.818000,6.48821003e-05,-1.48014417e-06,-1.67746731e-05,-6.26586502e-05,9.91e+37,0
97.2,05/22/2025,14:56:25.918000,6.44499946e-05,-1.55715068e-06,-1.58705844e-05,-6.24459898e-05,9.91e+37,0
97.3,05/22/2025,14:56:26.018000,6.46270514e-05,-1.97149948e-06,-1.50924792e-05,-6.28091238e-05,9.91e+37,0
97.4,05/22/2025,14:56:26.118000,6.42205459e-05,-1.83088685e-06,-1.42063615e-05,-6.26027608e-05,9.91e+37,0
97.5,05/22/2025,14:56:26.218000,6.39762738e-05,-1.85183434e-06,-1.33965772e-05,-6.25305209e-05,9.91e+37,0
97.6,05/22/2025,14:56:26.318000,6.39006909e-05,-2.16073682e-06,-1.25496441e-05,-6.26189743e-05,9.91e+37,0
97.7,05/22/2025,14:56:26.418000,6.35136522e-05,-2.01277925e-06,-1.16459612e-05,-6.24043614e-05,9.91e+37,0
97.8,05/22/2025,14:56:26.518000,6.30658212e-05,-1.8052438e-06,-1.08002343e-05,-6.21079209e-05,9.91e+37,0
97.9,05/22/2025,14:56:26.618000,6.26591138e-05,-1.5804847e-06,-1.00516714e-05,-6.18274252e-05,9.91e+37,0
98.0,05/22/2025,14:56:26.718000,6.45778077e-05,-2.87526088e-07,-9.84835078e-06,-6.38217875e-05,9.91e+37,0
98.1,05/22/2025,14:56:26.818000,6.53265094e-05,1.47911819e-07,-1.03730255e-05,-6.44975294e-05,9.91e+37,0
98.2,05/22/2025,14:56:26.918000,6.58994662e-05,-2.26933761e-07,-1.12850241e-05,-6.49256219e-05,9.91e+37,0
98.3,05/22/2025,14:56:27.018000,6.62799213e-05,-3.83038154e-07,-1.20965577e-05,-6.51655932e-05,9.91e+37,0
98.4,05/22/2025,14:56:27.118000,6.63909369e-05,-2.58389682e-07,-1.29001914e-05,-6.51250704e-05,9.91e+37,0
98.5,05/22/2025,14:56:27.218000,6.66666836e-05,-2.70654297e-07,-1.37150688e-05,-6.52400976e-05,9.91e+37,0
98.6,05/22/2025,14:56:27.318000,6.68922051e-05,-2.60716103e-07,-1.44351499e-05,-6.53155845e-05,9.91e+37,0
98.7,05/22/2025,14:56:27.418000,6.70030771e-05,-3.68089606e-08,-1.53283695e-05,-6.5226161e-05,9.91e+37,0
98.8,05/22/2025,14:56:27.518000,6.70600404e-05,2.03538373e-07,-1.60860359e-05,-6.51018205e-05,9.91e+37,0
98.9,05/22/2025,14:56:27.618000,6.71223211e-05,4.44560408e-07,-1.67788441e-05,-6.49898357e-05,9.91e+37,0
99.0,05/22/2025,14:56:27.718000,6.7859641e-05,1.99627583e-06,-1.66891996e-05,-6.57450863e-05,9.91e+37,0
99.1,05/22/2025,14:56:27.818000,6.88611504e-05,2.80638361e-06,-1.59257835e-05,-6.69354291e-05,9.91e+37,0
99.2,05/22/2025,14:56:27.918000,6.91722764e-05,2.5610596e-06,-1.52239922e-05,-6.74275527e-05,9.91e+37,0
99.3,05/22/2025,14:56:28.018000,6.86316711e-05,2.51158523e-06,-1.44265044e-05,-6.70512803e-05,9.91e+37,0
99.4,05/22/2025,14:56:28.118000,6.84404776e-05,2.53570789e-06,-1.36460363e-05,-6.70183173e-05,9.91e+37,0
99.5,05/22/2025,14:56:28.218000,6.81805813e-05,2.33904052e-06,-1.28754935e-05,-6.69129451e-05,9.91e+37,0
99.6,05/22/2025,14:56:28.318000,6.81063906e-05,2.34263456e-06,-1.21386151e-05,-6.69749694e-05,9.91e+37,0
99.7,05/22/2025,14:56:28.418000,6.77017375e-05,2.27188612e-06,-1.13168603e-05,-6.67105125e-05,9.91e+37,0
99.8,05/22/2025,14:56:28.518000,6.74590595e-05,2.42672769e-06,-1.05220867e-05,-6.65891988e-05,9.91e+37,0
99.9,05/22/2025,14:56:28.618000,6.6986233e-05,2.57466315e-06,-9.82816847e-06,-6.62112802e-05,9.91e+37,0
100.0,05/22/2025,14:56:28.718000,6.70608208e-05,3.53050692e-06,-9.27489061e-06,-6.63224367e-05,9.91e+37,0
100.1,05/22/2025,14:56:28.818000,6.99298327e-05,4.35340816e-06,-9.32263324e-06,-6.91687635e-05,9.91e+37,0
100.2,05/22/2025,14:56:28.918000,6.99282681e-05,4.71589061e-06,-1.00759009e-05,-6.90376657e-05,9.91e+37,0
100.3,05/22/2025,14:56:29.018000,7.01059922e-05,4.59678808e-06,-1.07675417e-05,-6.91214853e-05,9.91e+37,0
100.4,05/22/2025,14:56:29.118000,7.04845262e-05,4.26370848e-06,-1.15693815e-05,-6.93976846e-05,9.91e+37,0
100.5,05/22/2025,14:56:29.218000,7.07008022e-05,4.31665939e-06,-1.22795228e-05,-6.94923248e-05,9.91e+37,0
100.6,05/22/2025,14:56:29.318000,7.09568216e-05,4.50807432e-06,-1.30396566e-05,-6.96025514e-05,9.91e+37,0
100.7,05/22/2025,14:56:29.418000,7.10769181e-05,4.59980537e-06,-1.37678848e-05,-6.95788432e-05,9.91e+37,0
100.8,05/22/2025,14:56:29.518000,7.1249908e-05,4.63026107e-06,-1.44454068e-05,-6.96163795e-05,9.91e+37,0
100.9,05/22/2025,14:56:29.618000,7.12977518e-05,4.84423965e-06,-1.51530555e-05,-6.95002709e-05,9.91e+37,0
101.0,05/22/2025,14:56:29.718000,7.07820824e-05,5.88053286e-06,-1.56531965e-05,-6.87786301e-05,9.91e+37,0
101.1,05/22/2025,14:56:29.818000,7.36643754e-05,6.8881158e-06,-1.50552547e-05,-7.1779756e-05,9.91e+37,0
101.2,05/22/2025,14:56:29.918000,7.26682977e-05,7.7671537e-06,-1.41418757e-05,-7.08544999e-05,9.91e+37,0
101.3,05/22/2025,14:56:30.018000,7.26112564e-05,7.63114169e-06,-1.35655738e-05,-7.09234478e-05,9.91e+37,0
101.4,05/22/2025,14:56:30.118000,7.2695862e-05,7.38977552e-06,-1.29333392e-05,-7.11534138e-05,9.91e+37,0
101.5,05/22/2025,14:56:30.218000,7.22423128e-05,7.27561537e-06,-1.21229562e-05,-7.08452617e-05,9.91e+37,0
101.6,05/22/2025,14:56:30.318000,7.22107638e-05,7.29528425e-06,-1.14830623e-05,-7.0917646e-05,9.91e+37,0
101.7,05/22/2025,14:56:30.418000,7.20555944e-05,7.20109595e-06,-1.08348504e-05,-7.08714253e-05,9.91e+37,0
101.8,05/22/2025,14:56:30.518000,7.17287302e-05,7.28360469e-06,-1.01451995e-05,-7.06330996e-05,9.91e+37,0
101.9,05/22/2025,14:56:30.618000,7.15663762e-05,7.4761934e-06,-9.42726212e-06,-7.05477106e-05,9.91e+37,0
102.0,05/22/2025,14:56:30.718000,7.09519869e-05,7.72943584e-06,-8.70828462e-06,-6.99900425e-05,9.91e+37,0
102.1,05/22/2025,14:56:30.818000,7.08958082e-05,8.30122337e-06,-8.59667365e-06,-6.98813459e-05,9.91e+37,0
102.2,05/22/2025,14:56:30.918000,7.06722013e-05,8.34942654e-06,-8.40579245e-06,-6.96720156e-05,9.91e+37,0
102.3,05/22/2025,14:56:31.018000,7.05923951e-05,8.37757337e-06,-8.59173976e-06,-6.95649662e-05,9.91e+37,0
102.4,05/22/2025,14:56:31.118000,7.06297111e-05,8.24870549e-06,-8.58686157e-06,-6.96188247e-05,9.91e+37,0
